protocol, transport, type, dst_port, src_ip, src_port, timestamp
smbd, tcp, accept, 445, 62.74.213.178, 1818, 2022-05-07T15:12:27.086953,
smbd, tcp, accept, 445, 62.74.213.178, 1849, 2022-05-07T15:12:27.685946,
smbd, tcp, accept, 445, 62.74.213.178, 1889, 2022-05-07T15:12:28.432800,
smbd, tcp, accept, 445, 62.74.213.178, 1933, 2022-05-07T15:12:29.753097,
smbd, tcp, accept, 445, 62.74.213.178, 1914, 2022-05-07T15:12:29.043548,
smbd, tcp, accept, 445, 62.74.213.178, 1998, 2022-05-07T15:12:31.107141,
smbd, tcp, accept, 445, 62.74.213.178, 2034, 2022-05-07T15:12:31.847317,
smbd, tcp, accept, 445, 62.74.213.178, 2083, 2022-05-07T15:12:33.207282,
smbd, tcp, accept, 445, 62.74.213.178, 2061, 2022-05-07T15:12:32.479088,
smbd, tcp, accept, 445, 62.74.213.178, 2130, 2022-05-07T15:12:34.501858,
smbd, tcp, accept, 445, 62.74.213.178, 2156, 2022-05-07T15:12:35.163259,
smbd, tcp, accept, 445, 62.74.213.178, 2176, 2022-05-07T15:12:35.855721,
smbd, tcp, accept, 445, 62.74.213.178, 2197, 2022-05-07T15:12:36.566220,
smbd, tcp, accept, 445, 62.74.213.178, 2221, 2022-05-07T15:12:37.262408,
smbd, tcp, accept, 445, 62.74.213.178, 2266, 2022-05-07T15:12:38.605009,
smbd, tcp, accept, 445, 62.74.213.178, 2288, 2022-05-07T15:12:39.191940,
smbd, tcp, accept, 445, 62.74.213.178, 2317, 2022-05-07T15:12:39.964288,
smbd, tcp, accept, 445, 62.74.213.178, 1860, 2022-05-07T15:10:41.733578,
smbd, tcp, accept, 445, 62.74.213.178, 2399, 2022-05-07T15:12:41.401057,
smbd, tcp, accept, 445, 62.74.213.178, 2424, 2022-05-07T15:12:41.986549,
smbd, tcp, accept, 445, 62.74.213.178, 2446, 2022-05-07T15:12:42.644096,
smbd, tcp, accept, 445, 62.74.213.178, 2468, 2022-05-07T15:12:43.338160,
smbd, tcp, accept, 445, 62.74.213.178, 2511, 2022-05-07T15:12:44.699306,
smbd, tcp, accept, 445, 62.74.213.178, 2538, 2022-05-07T15:12:45.351999,
smbd, tcp, accept, 445, 62.74.213.178, 2557, 2022-05-07T15:12:46.026392,
smbd, tcp, accept, 445, 62.74.213.178, 2580, 2022-05-07T15:12:46.761385,
smbd, tcp, accept, 445, 62.74.213.178, 2626, 2022-05-07T15:12:48.252637,
smbd, tcp, accept, 445, 62.74.213.178, 2650, 2022-05-07T15:12:48.918154,
smbd, tcp, accept, 445, 62.74.213.178, 2674, 2022-05-07T15:12:49.533314,
smbd, tcp, accept, 445, 62.74.213.178, 2699, 2022-05-07T15:12:50.298891,
smbd, tcp, accept, 445, 62.74.213.178, 1328, 2022-05-07T15:12:14.131066,
smbd, tcp, accept, 445, 62.74.213.178, 1465, 2022-05-07T15:12:18.095712,
smbd, tcp, accept, 445, 62.74.213.178, 1634, 2022-05-07T15:12:22.215245,
smbd, tcp, accept, 445, 62.74.213.178, 1792, 2022-05-07T15:12:26.456284,
smbd, tcp, accept, 445, 62.74.213.178, 2113, 2022-05-07T15:12:33.797014,
smbd, tcp, accept, 445, 62.74.213.178, 2241, 2022-05-07T15:12:37.865133,
smbd, tcp, accept, 445, 62.74.213.178, 2368, 2022-05-07T15:12:40.610550,
smbd, tcp, accept, 445, 62.74.213.178, 2607, 2022-05-07T15:12:47.457467,
smbd, tcp, accept, 445, 62.74.213.178, 2732, 2022-05-07T15:12:50.994936,
smbd, tcp, accept, 445, 62.74.213.178, 2759, 2022-05-07T15:12:51.850893,
smbd, tcp, accept, 445, 62.74.213.178, 2788, 2022-05-07T15:12:52.455764,
smbd, tcp, accept, 445, 62.74.213.178, 2808, 2022-05-07T15:12:53.117434,
smbd, tcp, accept, 445, 62.74.213.178, 2832, 2022-05-07T15:12:53.894431,
smbd, tcp, accept, 445, 62.74.213.178, 2493, 2022-05-07T15:12:43.960629,
smbd, tcp, accept, 445, 62.74.213.178, 1964, 2022-05-07T15:12:30.340561,
smbd, tcp, accept, 445, 62.74.213.178, 2880, 2022-05-07T15:12:55.302004,
smbd, tcp, accept, 445, 62.74.213.178, 2909, 2022-05-07T15:12:55.946675,
smbd, tcp, accept, 445, 62.74.213.178, 2936, 2022-05-07T15:12:56.606146,
smbd, tcp, accept, 445, 62.74.213.178, 2959, 2022-05-07T15:12:57.222937,
smbd, tcp, accept, 445, 62.74.213.178, 2977, 2022-05-07T15:12:57.821708,
smbd, tcp, accept, 445, 62.74.213.178, 2999, 2022-05-07T15:12:58.543330,
smbd, tcp, accept, 445, 62.74.213.178, 3054, 2022-05-07T15:13:00.111464,
smbd, tcp, accept, 445, 62.74.213.178, 3092, 2022-05-07T15:13:00.907067,
smbd, tcp, accept, 445, 62.74.213.178, 3146, 2022-05-07T15:13:02.337390,
smbd, tcp, accept, 445, 62.74.213.178, 3173, 2022-05-07T15:13:02.951397,
smbd, tcp, accept, 445, 62.74.213.178, 3191, 2022-05-07T15:13:03.675758,
smbd, tcp, accept, 445, 62.74.213.178, 3224, 2022-05-07T15:13:04.339123,
smbd, tcp, accept, 445, 62.74.213.178, 3271, 2022-05-07T15:13:05.708316,
smbd, tcp, accept, 445, 62.74.213.178, 3314, 2022-05-07T15:13:06.379065,
smbd, tcp, accept, 445, 62.74.213.178, 3337, 2022-05-07T15:13:07.186466,
smbd, tcp, accept, 445, 62.74.213.178, 3367, 2022-05-07T15:13:07.916044,
smbd, tcp, accept, 445, 62.74.213.178, 3415, 2022-05-07T15:13:09.338662,
smbd, tcp, accept, 445, 62.74.213.178, 3463, 2022-05-07T15:13:10.034804,
smbd, tcp, accept, 445, 62.74.213.178, 3491, 2022-05-07T15:13:10.696013,
smbd, tcp, accept, 445, 62.74.213.178, 3516, 2022-05-07T15:13:11.461759,
smbd, tcp, accept, 445, 62.74.213.178, 3574, 2022-05-07T15:13:12.811351,
smbd, tcp, accept, 445, 62.74.213.178, 3617, 2022-05-07T15:13:13.409355,
smbd, tcp, accept, 445, 62.74.213.178, 3653, 2022-05-07T15:13:14.128607,
smbd, tcp, accept, 445, 62.74.213.178, 3689, 2022-05-07T15:13:14.808359,
smbd, tcp, accept, 445, 62.74.213.178, 3710, 2022-05-07T15:13:15.516011,
smbd, tcp, accept, 445, 62.74.213.178, 3846, 2022-05-07T15:13:18.927625,
smbd, tcp, accept, 445, 62.74.213.178, 3804, 2022-05-07T15:13:17.739609,
smbd, tcp, accept, 445, 62.74.213.178, 3829, 2022-05-07T15:13:18.328405,
smbd, tcp, accept, 445, 62.74.213.178, 3786, 2022-05-07T15:13:17.087987,
smbd, tcp, accept, 445, 62.74.213.178, 3920, 2022-05-07T15:13:20.328872,
smbd, tcp, accept, 445, 62.74.213.178, 3958, 2022-05-07T15:13:21.065164,
smbd, tcp, accept, 445, 62.74.213.178, 4060, 2022-05-07T15:13:22.368497,
smbd, tcp, accept, 445, 62.74.213.178, 4084, 2022-05-07T15:13:23.033275,
smbd, tcp, accept, 445, 62.74.213.178, 4105, 2022-05-07T15:13:23.811318,
smbd, tcp, accept, 445, 62.74.213.178, 4125, 2022-05-07T15:13:24.578377,
smbd, tcp, accept, 445, 62.74.213.178, 3466, 2022-05-07T15:11:26.366205,
smbd, tcp, accept, 445, 62.74.213.178, 4177, 2022-05-07T15:13:25.932398,
smbd, tcp, accept, 445, 62.74.213.178, 4202, 2022-05-07T15:13:26.580179,
smbd, tcp, accept, 445, 62.74.213.178, 4245, 2022-05-07T15:13:27.435357,
smbd, tcp, accept, 445, 62.74.213.178, 4266, 2022-05-07T15:13:28.058361,
smbd, tcp, accept, 445, 62.74.213.178, 4289, 2022-05-07T15:13:28.723724,
smbd, tcp, accept, 445, 62.74.213.178, 4353, 2022-05-07T15:13:30.035526,
smbd, tcp, accept, 445, 62.74.213.178, 4396, 2022-05-07T15:13:30.791403,
smbd, tcp, accept, 445, 62.74.213.178, 4432, 2022-05-07T15:13:31.449269,
smbd, tcp, accept, 445, 62.74.213.178, 4460, 2022-05-07T15:13:32.205795,
smbd, tcp, accept, 445, 62.74.213.178, 3030, 2022-05-07T15:12:59.310087,
smbd, tcp, accept, 445, 62.74.213.178, 3122, 2022-05-07T15:13:01.524862,
smbd, tcp, accept, 445, 62.74.213.178, 3250, 2022-05-07T15:13:05.037004,
smbd, tcp, accept, 445, 62.74.213.178, 3391, 2022-05-07T15:13:08.641638,
smbd, tcp, accept, 445, 62.74.213.178, 3547, 2022-05-07T15:13:12.107189,
smbd, tcp, accept, 445, 62.74.213.178, 3762, 2022-05-07T15:13:16.348521,
smbd, tcp, accept, 445, 62.74.213.178, 3867, 2022-05-07T15:13:19.636949,
smbd, tcp, accept, 445, 62.74.213.178, 4040, 2022-05-07T15:13:21.670392,
smbd, tcp, accept, 445, 62.74.213.178, 4156, 2022-05-07T15:13:25.284771,
smbd, tcp, accept, 445, 62.74.213.178, 4312, 2022-05-07T15:13:29.388811,
smbd, tcp, accept, 445, 62.74.213.178, 4481, 2022-05-07T15:13:32.947158,
smbd, tcp, accept, 445, 62.74.213.178, 4525, 2022-05-07T15:13:33.639170,
smbd, tcp, accept, 445, 62.74.213.178, 4549, 2022-05-07T15:13:34.275870,
smbd, tcp, accept, 445, 62.74.213.178, 4571, 2022-05-07T15:13:34.967799,
smbd, tcp, accept, 445, 62.74.213.178, 4598, 2022-05-07T15:13:35.679115,
smbd, tcp, accept, 445, 62.74.213.178, 4670, 2022-05-07T15:13:37.018665,
smbd, tcp, accept, 445, 62.74.213.178, 4701, 2022-05-07T15:13:37.617134,
smbd, tcp, accept, 445, 62.74.213.178, 4724, 2022-05-07T15:13:38.323861,
smbd, tcp, accept, 445, 62.74.213.178, 4746, 2022-05-07T15:13:38.956319,
smbd, tcp, accept, 445, 62.74.213.178, 4788, 2022-05-07T15:13:39.562262,
smbd, tcp, accept, 445, 62.74.213.178, 4866, 2022-05-07T15:13:40.927011,
smbd, tcp, accept, 445, 62.74.213.178, 4903, 2022-05-07T15:13:41.535224,
smbd, tcp, accept, 445, 62.74.213.178, 4965, 2022-05-07T15:13:42.210620,
smbd, tcp, accept, 445, 62.74.213.178, 1044, 2022-05-07T15:13:42.905434,
smbd, tcp, accept, 445, 62.74.213.178, 1067, 2022-05-07T15:13:43.656703,
smbd, tcp, accept, 445, 62.74.213.178, 1108, 2022-05-07T15:13:44.864944,
smbd, tcp, accept, 445, 62.74.213.178, 1128, 2022-05-07T15:13:45.471161,
smbd, tcp, accept, 445, 62.74.213.178, 1151, 2022-05-07T15:13:46.102830,
smbd, tcp, accept, 445, 62.74.213.178, 1179, 2022-05-07T15:13:46.757076,
smbd, tcp, accept, 445, 62.74.213.178, 1226, 2022-05-07T15:13:47.400112,
smbd, tcp, accept, 445, 62.74.213.178, 1247, 2022-05-07T15:13:48.031542,
smbd, tcp, accept, 445, 62.74.213.178, 1289, 2022-05-07T15:13:49.258380,
smbd, tcp, accept, 445, 62.74.213.178, 1309, 2022-05-07T15:13:49.949109,
smbd, tcp, accept, 445, 62.74.213.178, 1337, 2022-05-07T15:13:50.576294,
smbd, tcp, accept, 445, 62.74.213.178, 1361, 2022-05-07T15:13:51.296203,
smbd, tcp, accept, 445, 62.74.213.178, 1424, 2022-05-07T15:13:52.740186,
smbd, tcp, accept, 445, 62.74.213.178, 1447, 2022-05-07T15:13:53.457726,
smbd, tcp, accept, 445, 62.74.213.178, 1473, 2022-05-07T15:13:54.085829,
smbd, tcp, accept, 445, 62.74.213.178, 1501, 2022-05-07T15:13:54.706174,
smbd, tcp, accept, 445, 62.74.213.178, 1517, 2022-05-07T15:13:55.339457,
smbd, tcp, accept, 445, 62.74.213.178, 1561, 2022-05-07T15:13:56.676214,
smbd, tcp, accept, 445, 62.74.213.178, 1581, 2022-05-07T15:13:57.261077,
smbd, tcp, accept, 445, 62.74.213.178, 1599, 2022-05-07T15:13:58.027859,
smbd, tcp, accept, 445, 62.74.213.178, 1626, 2022-05-07T15:13:58.669973,
smbd, tcp, accept, 445, 62.74.213.178, 1647, 2022-05-07T15:13:59.366152,
smbd, tcp, accept, 445, 62.74.213.178, 1733, 2022-05-07T15:14:01.443736,
smbd, tcp, accept, 445, 62.74.213.178, 1711, 2022-05-07T15:14:00.764420,
smbd, tcp, accept, 445, 62.74.213.178, 1763, 2022-05-07T15:14:02.097775,
smbd, tcp, accept, 445, 62.74.213.178, 1789, 2022-05-07T15:14:02.836215,
smbd, tcp, accept, 445, 62.74.213.178, 1853, 2022-05-07T15:14:04.101322,
smbd, tcp, accept, 445, 62.74.213.178, 1886, 2022-05-07T15:14:04.779073,
smbd, tcp, accept, 445, 62.74.213.178, 1908, 2022-05-07T15:14:05.373255,
smbd, tcp, accept, 445, 62.74.213.178, 1925, 2022-05-07T15:14:06.188215,
smbd, tcp, accept, 445, 62.74.213.178, 1973, 2022-05-07T15:14:07.611217,
smbd, tcp, accept, 445, 62.74.213.178, 1994, 2022-05-07T15:14:08.198935,
smbd, tcp, accept, 445, 62.74.213.178, 2015, 2022-05-07T15:14:08.869273,
smbd, tcp, accept, 445, 62.74.213.178, 2042, 2022-05-07T15:14:09.521804,
smbd, tcp, accept, 445, 62.74.213.178, 1205, 2022-05-07T15:12:10.643663,
smbd, tcp, accept, 445, 62.74.213.178, 2105, 2022-05-07T15:14:10.938338,
smbd, tcp, accept, 445, 62.74.213.178, 2136, 2022-05-07T15:14:11.573204,
smbd, tcp, accept, 445, 62.74.213.178, 2158, 2022-05-07T15:14:12.335242,
smbd, tcp, accept, 445, 62.74.213.178, 2185, 2022-05-07T15:14:13.106066,
smbd, tcp, accept, 445, 62.74.213.178, 2232, 2022-05-07T15:14:14.593662,
smbd, tcp, accept, 445, 62.74.213.178, 2253, 2022-05-07T15:14:15.214476,
smbd, tcp, accept, 445, 62.74.213.178, 2275, 2022-05-07T15:14:15.912693,
smbd, tcp, accept, 445, 62.74.213.178, 2298, 2022-05-07T15:14:16.615286,
smbd, tcp, accept, 445, 62.74.213.178, 4838, 2022-05-07T15:13:40.258413,
smbd, tcp, accept, 445, 62.74.213.178, 1089, 2022-05-07T15:13:44.279271,
smbd, tcp, accept, 445, 62.74.213.178, 1267, 2022-05-07T15:13:48.666012,
smbd, tcp, accept, 445, 62.74.213.178, 1396, 2022-05-07T15:13:52.005539,
smbd, tcp, accept, 445, 62.74.213.178, 1540, 2022-05-07T15:13:55.939465,
smbd, tcp, accept, 445, 62.74.213.178, 1673, 2022-05-07T15:13:59.980383,
smbd, tcp, accept, 445, 62.74.213.178, 1816, 2022-05-07T15:14:03.449248,
smbd, tcp, accept, 445, 62.74.213.178, 1957, 2022-05-07T15:14:06.878241,
smbd, tcp, accept, 445, 62.74.213.178, 2079, 2022-05-07T15:14:10.192678,
smbd, tcp, accept, 445, 62.74.213.178, 2211, 2022-05-07T15:14:13.753732,
smbd, tcp, accept, 445, 62.74.213.178, 2334, 2022-05-07T15:14:17.320027,
smbd, tcp, accept, 445, 62.74.213.178, 2367, 2022-05-07T15:14:18.246617,
smbd, tcp, accept, 445, 62.74.213.178, 2398, 2022-05-07T15:14:18.841038,
smbd, tcp, accept, 445, 62.74.213.178, 2423, 2022-05-07T15:14:19.479815,
smbd, tcp, accept, 445, 62.74.213.178, 2453, 2022-05-07T15:14:20.093712,
smbd, tcp, accept, 445, 62.74.213.178, 2503, 2022-05-07T15:14:21.569145,
smbd, tcp, accept, 445, 62.74.213.178, 2528, 2022-05-07T15:14:22.155026,
smbd, tcp, accept, 445, 62.74.213.178, 2549, 2022-05-07T15:14:22.904000,
smbd, tcp, accept, 445, 62.74.213.178, 2568, 2022-05-07T15:14:23.593593,
smbd, tcp, accept, 445, 62.74.213.178, 2616, 2022-05-07T15:14:25.100936,
smbd, tcp, accept, 445, 62.74.213.178, 2641, 2022-05-07T15:14:25.704490,
smbd, tcp, accept, 445, 62.74.213.178, 2657, 2022-05-07T15:14:26.363798,
smbd, tcp, accept, 445, 62.74.213.178, 2682, 2022-05-07T15:14:27.140883,
smbd, tcp, accept, 445, 62.74.213.178, 2741, 2022-05-07T15:14:28.653734,
smbd, tcp, accept, 445, 62.74.213.178, 2773, 2022-05-07T15:14:29.514437,
smbd, tcp, accept, 445, 62.74.213.178, 2798, 2022-05-07T15:14:30.202638,
smbd, tcp, accept, 445, 62.74.213.178, 2834, 2022-05-07T15:14:30.864140,
smbd, tcp, accept, 445, 62.74.213.178, 2908, 2022-05-07T15:14:32.218813,
smbd, tcp, accept, 445, 62.74.213.178, 2937, 2022-05-07T15:14:32.914228,
smbd, tcp, accept, 445, 62.74.213.178, 2957, 2022-05-07T15:14:33.593304,
smbd, tcp, accept, 445, 62.74.213.178, 2979, 2022-05-07T15:14:34.247653,
smbd, tcp, accept, 445, 62.74.213.178, 2997, 2022-05-07T15:14:34.858106,
smbd, tcp, accept, 445, 62.74.213.178, 3040, 2022-05-07T15:14:36.116642,
smbd, tcp, accept, 445, 62.74.213.178, 3059, 2022-05-07T15:14:36.782607,
smbd, tcp, accept, 445, 62.74.213.178, 3077, 2022-05-07T15:14:37.390688,
smbd, tcp, accept, 445, 62.74.213.178, 3091, 2022-05-07T15:14:38.097900,
smbd, tcp, accept, 445, 62.74.213.178, 3117, 2022-05-07T15:14:38.791600,
smbd, tcp, accept, 445, 62.74.213.178, 3166, 2022-05-07T15:14:40.179490,
smbd, tcp, accept, 445, 62.74.213.178, 3203, 2022-05-07T15:14:40.822172,
smbd, tcp, accept, 445, 62.74.213.178, 3230, 2022-05-07T15:14:41.579530,
smbd, tcp, accept, 445, 62.74.213.178, 3268, 2022-05-07T15:14:42.272158,
smbd, tcp, accept, 445, 62.74.213.178, 3318, 2022-05-07T15:14:43.637330,
smbd, tcp, accept, 445, 62.74.213.178, 3348, 2022-05-07T15:14:44.339507,
smbd, tcp, accept, 445, 62.74.213.178, 3374, 2022-05-07T15:14:45.123948,
smbd, tcp, accept, 445, 62.74.213.178, 3400, 2022-05-07T15:14:45.910661,
smbd, tcp, accept, 445, 62.74.213.178, 3426, 2022-05-07T15:14:46.569937,
smbd, tcp, accept, 445, 62.74.213.178, 3487, 2022-05-07T15:14:48.068375,
smbd, tcp, accept, 445, 62.74.213.178, 3509, 2022-05-07T15:14:48.842968,
smbd, tcp, accept, 445, 62.74.213.178, 3535, 2022-05-07T15:14:49.486189,
smbd, tcp, accept, 445, 62.74.213.178, 3565, 2022-05-07T15:14:50.265174,
smbd, tcp, accept, 445, 62.74.213.178, 2851, 2022-05-07T15:12:54.536368,
smbd, tcp, accept, 445, 62.74.213.178, 3613, 2022-05-07T15:14:51.497136,
smbd, tcp, accept, 445, 62.74.213.178, 3642, 2022-05-07T15:14:52.199554,
smbd, tcp, accept, 445, 62.74.213.178, 3670, 2022-05-07T15:14:52.945919,
smbd, tcp, accept, 445, 62.74.213.178, 3694, 2022-05-07T15:14:53.553721,
smbd, tcp, accept, 445, 62.74.213.178, 3713, 2022-05-07T15:14:54.333423,
smbd, tcp, accept, 445, 62.74.213.178, 3757, 2022-05-07T15:14:55.663741,
smbd, tcp, accept, 445, 62.74.213.178, 3784, 2022-05-07T15:14:56.358348,
smbd, tcp, accept, 445, 62.74.213.178, 3805, 2022-05-07T15:14:57.024172,
smbd, tcp, accept, 445, 62.74.213.178, 3827, 2022-05-07T15:14:57.651320,
smbd, tcp, accept, 445, 62.74.213.178, 3877, 2022-05-07T15:14:59.120059,
smbd, tcp, accept, 445, 62.74.213.178, 3905, 2022-05-07T15:14:59.933593,
smbd, tcp, accept, 445, 62.74.213.178, 3950, 2022-05-07T15:15:00.669585,
smbd, tcp, accept, 445, 62.74.213.178, 4005, 2022-05-07T15:15:01.476426,
smbd, tcp, accept, 445, 62.74.213.178, 2594, 2022-05-07T15:14:24.346165,
smbd, tcp, accept, 445, 62.74.213.178, 2716, 2022-05-07T15:14:27.891984,
smbd, tcp, accept, 445, 62.74.213.178, 2877, 2022-05-07T15:14:31.463579,
smbd, tcp, accept, 445, 62.74.213.178, 3018, 2022-05-07T15:14:35.515765,
smbd, tcp, accept, 445, 62.74.213.178, 3140, 2022-05-07T15:14:39.516330,
smbd, tcp, accept, 445, 62.74.213.178, 3289, 2022-05-07T15:14:42.955590,
smbd, tcp, accept, 445, 62.74.213.178, 3589, 2022-05-07T15:14:50.861416,
smbd, tcp, accept, 445, 62.74.213.178, 4057, 2022-05-07T15:15:02.814368,
smbd, tcp, accept, 445, 62.74.213.178, 4083, 2022-05-07T15:15:03.563072,
smbd, tcp, accept, 445, 62.74.213.178, 4111, 2022-05-07T15:15:04.484264,
smbd, tcp, accept, 445, 62.74.213.178, 4136, 2022-05-07T15:15:05.081111,
smbd, tcp, accept, 445, 62.74.213.178, 3455, 2022-05-07T15:14:47.267866,
smbd, tcp, accept, 445, 62.74.213.178, 3740, 2022-05-07T15:14:54.929522,
smbd, tcp, accept, 445, 62.74.213.178, 3853, 2022-05-07T15:14:58.276342,
smbd, tcp, accept, 445, 62.74.213.178, 4035, 2022-05-07T15:15:02.066528,
smbd, tcp, accept, 445, 62.74.213.178, 4186, 2022-05-07T15:15:06.534400,
smbd, tcp, accept, 445, 62.74.213.178, 4212, 2022-05-07T15:15:07.353402,
smbd, tcp, accept, 445, 62.74.213.178, 4240, 2022-05-07T15:15:07.982059,
smbd, tcp, accept, 445, 62.74.213.178, 4259, 2022-05-07T15:15:08.662391,
smbd, tcp, accept, 445, 62.74.213.178, 4317, 2022-05-07T15:15:10.024284,
smbd, tcp, accept, 445, 62.74.213.178, 4348, 2022-05-07T15:15:10.627030,
smbd, tcp, accept, 445, 62.74.213.178, 4375, 2022-05-07T15:15:11.327983,
smbd, tcp, accept, 445, 62.74.213.178, 4410, 2022-05-07T15:15:11.921521,
smbd, tcp, accept, 445, 62.74.213.178, 4464, 2022-05-07T15:15:13.422738,
smbd, tcp, accept, 445, 62.74.213.178, 4489, 2022-05-07T15:15:14.065470,
smbd, tcp, accept, 445, 62.74.213.178, 4507, 2022-05-07T15:15:14.726185,
smbd, tcp, accept, 445, 62.74.213.178, 4534, 2022-05-07T15:15:15.333333,
smbd, tcp, accept, 445, 62.74.213.178, 4556, 2022-05-07T15:15:16.080611,
smbd, tcp, accept, 445, 62.74.213.178, 4622, 2022-05-07T15:15:17.431073,
smbd, tcp, accept, 445, 62.74.213.178, 4652, 2022-05-07T15:15:18.127004,
smbd, tcp, accept, 445, 62.74.213.178, 4686, 2022-05-07T15:15:18.903311,
smbd, tcp, accept, 445, 62.74.213.178, 4711, 2022-05-07T15:15:19.567412,
smbd, tcp, accept, 445, 62.74.213.178, 4767, 2022-05-07T15:15:20.934913,
smbd, tcp, accept, 445, 62.74.213.178, 4820, 2022-05-07T15:15:21.600459,
smbd, tcp, accept, 445, 62.74.213.178, 4890, 2022-05-07T15:15:22.244038,
smbd, tcp, accept, 445, 62.74.213.178, 4923, 2022-05-07T15:15:22.843104,
smbd, tcp, accept, 445, 62.74.213.178, 4952, 2022-05-07T15:15:23.478940,
smbd, tcp, accept, 445, 62.74.213.178, 5000, 2022-05-07T15:15:24.887853,
smbd, tcp, accept, 445, 62.74.213.178, 1054, 2022-05-07T15:15:25.807824,
smbd, tcp, accept, 445, 62.74.213.178, 1077, 2022-05-07T15:15:26.520058,
smbd, tcp, accept, 445, 62.74.213.178, 1102, 2022-05-07T15:15:27.239834,
smbd, tcp, accept, 445, 62.74.213.178, 1148, 2022-05-07T15:15:28.559945,
smbd, tcp, accept, 445, 62.74.213.178, 1169, 2022-05-07T15:15:29.164454,
smbd, tcp, accept, 445, 62.74.213.178, 1254, 2022-05-07T15:15:30.541082,
smbd, tcp, accept, 445, 62.74.213.178, 1231, 2022-05-07T15:15:29.885864,
smbd, tcp, accept, 445, 62.74.213.178, 1321, 2022-05-07T15:15:31.964011,
smbd, tcp, accept, 445, 62.74.213.178, 1341, 2022-05-07T15:15:32.635718,
smbd, tcp, accept, 445, 62.74.213.178, 1363, 2022-05-07T15:15:33.286285,
smbd, tcp, accept, 445, 62.74.213.178, 4625, 2022-05-07T15:13:36.302524,
smbd, tcp, accept, 445, 62.74.213.178, 1409, 2022-05-07T15:15:34.781948,
smbd, tcp, accept, 445, 62.74.213.178, 1437, 2022-05-07T15:15:35.431464,
smbd, tcp, accept, 445, 62.74.213.178, 1468, 2022-05-07T15:15:36.264865,
smbd, tcp, accept, 445, 62.74.213.178, 1496, 2022-05-07T15:15:36.959693,
smbd, tcp, accept, 445, 62.74.213.178, 1541, 2022-05-07T15:15:38.352632,
smbd, tcp, accept, 445, 62.74.213.178, 1566, 2022-05-07T15:15:39.010761,
smbd, tcp, accept, 445, 62.74.213.178, 1591, 2022-05-07T15:15:39.711965,
smbd, tcp, accept, 445, 62.74.213.178, 1618, 2022-05-07T15:15:40.366532,
smbd, tcp, accept, 445, 62.74.213.178, 1681, 2022-05-07T15:15:41.834230,
smbd, tcp, accept, 445, 62.74.213.178, 1703, 2022-05-07T15:15:42.425775,
smbd, tcp, accept, 445, 62.74.213.178, 1727, 2022-05-07T15:15:43.078725,
smbd, tcp, accept, 445, 62.74.213.178, 1753, 2022-05-07T15:15:43.689091,
smbd, tcp, accept, 445, 62.74.213.178, 1779, 2022-05-07T15:15:44.393158,
smbd, tcp, accept, 445, 62.74.213.178, 4282, 2022-05-07T15:15:09.256636,
smbd, tcp, accept, 445, 62.74.213.178, 4437, 2022-05-07T15:15:12.641927,
smbd, tcp, accept, 445, 62.74.213.178, 4583, 2022-05-07T15:15:16.731375,
smbd, tcp, accept, 445, 62.74.213.178, 4735, 2022-05-07T15:15:20.192693,
smbd, tcp, accept, 445, 62.74.213.178, 4978, 2022-05-07T15:15:24.199004,
smbd, tcp, accept, 445, 62.74.213.178, 1126, 2022-05-07T15:15:27.869427,
smbd, tcp, accept, 445, 62.74.213.178, 1518, 2022-05-07T15:15:37.594916,
smbd, tcp, accept, 445, 62.74.213.178, 1646, 2022-05-07T15:15:41.019251,
smbd, tcp, accept, 445, 62.74.213.178, 1804, 2022-05-07T15:15:45.081620,
smbd, tcp, accept, 445, 62.74.213.178, 1834, 2022-05-07T15:15:45.762519,
smbd, tcp, accept, 445, 62.74.213.178, 1877, 2022-05-07T15:15:46.511808,
smbd, tcp, accept, 445, 62.74.213.178, 1903, 2022-05-07T15:15:47.146715,
smbd, tcp, accept, 445, 62.74.213.178, 1927, 2022-05-07T15:15:47.948479,
smbd, tcp, accept, 445, 62.74.213.178, 1288, 2022-05-07T15:15:31.280469,
smbd, tcp, accept, 445, 62.74.213.178, 1385, 2022-05-07T15:15:33.972368,
smbd, tcp, accept, 445, 62.74.213.178, 1972, 2022-05-07T15:15:49.293366,
smbd, tcp, accept, 445, 62.74.213.178, 2002, 2022-05-07T15:15:50.031155,
smbd, tcp, accept, 445, 62.74.213.178, 2045, 2022-05-07T15:15:50.792283,
smbd, tcp, accept, 445, 62.74.213.178, 2122, 2022-05-07T15:15:52.350849,
smbd, tcp, accept, 445, 62.74.213.178, 2154, 2022-05-07T15:15:53.043812,
smbd, tcp, accept, 445, 62.74.213.178, 2173, 2022-05-07T15:15:53.834231,
smbd, tcp, accept, 445, 62.74.213.178, 2229, 2022-05-07T15:15:55.311153,
smbd, tcp, accept, 445, 62.74.213.178, 2249, 2022-05-07T15:15:56.051120,
smbd, tcp, accept, 445, 62.74.213.178, 2280, 2022-05-07T15:15:56.817309,
smbd, tcp, accept, 445, 62.74.213.178, 2296, 2022-05-07T15:15:57.587634,
smbd, tcp, accept, 445, 62.74.213.178, 2370, 2022-05-07T15:15:58.957933,
smbd, tcp, accept, 445, 62.74.213.178, 2404, 2022-05-07T15:15:59.676636,
smbd, tcp, accept, 445, 62.74.213.178, 2439, 2022-05-07T15:16:00.281503,
